station_id,eva,gtfs_name,db_name,method,score
de:07339:8183_Parent,08000039,"Bingen, Hauptbahnhof",Bingen (Rhein) Hbf,timetable,1.0
de:07339:8199,08000976,"Bingen, Stadtbahnhof",Bingen (Rhein) Stadt,timetable,1.0
de:07339:8190,08000121,"Gensingen-Horrweiler, Bahnhof",Gensingen-Horrweiler,timetable,1.0
de:07339:8005,08006312,Welgesheim-Zotzenheim,Welgesheim-Zotzenheim,timetable,1.0
de:07339:8004,08005637,"Sprendlingen, Bahnhof",Sprendlingen (Rheinhess),timetable,1.0
de:07331:8003,08002191,"Gau-Bickelheim, Bahnhof",Gau Bickelheim,timetable,1.0
de:07331:8002,08006183,"Wallertheim, Bahnhof",Wallertheim,timetable,1.0
de:07331:8001,08000602,"Armsheim, Bahnhof",Armsheim,timetable,1.0
de:07331:8013,08000468,"Albig, Bahnhof",Albig,timetable,1.0
de:07331:55_Parent,08000007,"Alzey, Bahnhof",Alzey,timetable,1.0
de:07331:4755,08000558,"Alzey, Südbahnhof",Alzey Süd,timetable,1.0
de:07331:700,08001813,"Eppelsheim, Bahnhof",Eppelsheim (Rheinhess),timetable,1.0
de:07331:1036,08002473,"Gundersheim, Bahnhof",Gundersheim (Rheinhess),timetable,1.0
de:07331:3235,08004345,"Flörsheim-Dalsheim, Bhf",Nieder Flörsheim-Dalsheim,timetable,1.0
de:07331:2862_Parent,08000663,"Monsheim, Bahnhof",Monsheim,timetable,1.0
de:07319:4364,08004788,"Pfeddersheim, Bahnhof",Worms-Pfeddersheim,timetable,1.0
de:07314:2148_Parent,08003766,"LU-Oggersheim, Bahnhof",Ludwigshafen-Oggersheim,timetable,1.0
de:07332:1009,08000137,"Grünstadt, Bahnhof",Grünstadt,timetable,1.0
de:07332:1685,08003285,"Kirchheim/Wstr., Bahnhof",Kirchheim (Weinstr),timetable,1.0
de:07332:1553,08002798,"Herxheim a.B., Bahnhof",Herxheim am Berg,timetable,1.0
de:07332:840_Parent,08000374,"Freinsheim, Bahnhof",Freinsheim,timetable,1.0
de:07332:4205,08006292,"Weisenheim/S, Bahnhof",Weisenheim (Sand),timetable,1.0
de:07338:1745,08003498,"Lambsheim, Bahnhof",Lambsheim,timetable,1.0
de:07311:765,08002014,"Flomersheim, Bahnhof",Flomersheim,timetable,1.0
de:07332:1012,08002444,"Grünstadt, Bahnhof Nord",Grünstadt Nord,timetable,1.0
de:07332:1003,08000625,"Asselheim, Bahnhof",Asselheim,timetable,1.0
de:07332:2845,08003988,"Mertesheim, Bahnhof",Mertesheim,timetable,1.0
de:07332:609,08001638,"Ebertsheim, Bahnhof",Ebertsheim,timetable,1.0
de:07333:3798,08001728,"Eisenberg (Pfalz), Bahnhof",Eisenberg (Pfalz),timetable,1.0
de:07333:5000,08004935,"Ramsen (Pfalz), Bahnhof",Ramsen,timetable,1.0
de:07332:3263,08070096,"Albsheim, Bahnhof",Albsheim (Eis),timetable,1.0
de:07332:391,08001043,"Bockenheim-Kindenheim, Bahnhof",Bockenheim-Kindenheim,timetable,1.0
de:07331:1635,08002958,"Hohen-Sülzen, Bahnhof",Hohensülzen,timetable,1.0
de:07316:3135,08004189,"Mußbach, Bahnhof",Mußbach,timetable,1.0
de:07332:470,08001399,"Deidesheim, Bahnhof",Deidesheim,timetable,1.0
de:07332:3895,08006125,"Wachenheim/Wstr, Bahnhof",Wachenheim (Pfalz),timetable,1.0
de:07332:116,08000698,"Bad Dürkheim, Bahnhof",Bad Dürkheim,timetable,1.0
de:07332:144,08000708,"Bad Dürkheim, Trift",Bad Dürkheim-Trift,timetable,1.0
de:07332:705,08001860,"Erpolzheim, Bahnhof",Erpolzheim,timetable,1.0
de:07337:8303_Parent,08003349,"Knöringen-Essingen, Bahnhof",Knöringen-Essingen,timetable,1.0
de:07337:8302,08001665,"Edesheim, Bahnhof",Edesheim (Pfalz),timetable,1.0
de:07337:8300_Parent,08003809,"Maikammer-Kirrweiler, Bahnhof",Maikammer-Kirrweiler,timetable,1.0
de:07316:7905,08004306,"Neustadt, Süd",Neustadt Süd,timetable,1.0
de:08212:32586,08003186,Karlsruhe-Knielingen,Karlsruhe-Knielingen,timetable,1.0
de:08212:32587,08003187,Karlsruhe-Mühlburg,Karlsruhe-Mühlburg,timetable,1.0
de:08212:6017,08003183,Karlsruhe West,Karlsruhe West,timetable,1.0
de:07334:35129,08000890,"Berg, Bahnhof",Berg (Pfalz),timetable,1.0
de:07334:32465,08004257,"Neuburg, Bahnhof",Neuburg (Rhein),timetable,1.0
de:07334:1725,08002515,"Hagenbach, Bahnhof",Hagenbach,timetable,1.0
de:07334:1724,08003911,"Maximiliansau, Im Rüsten",Maximiliansau Im Rüsten,timetable,1.0
de:08118:1400_Parent,08000038,Bietigheim,Bietigheim-Bissingen,timetable,1.0
de:08118:7402_Parent,08000235,Ludwigsburg,Ludwigsburg,timetable,1.0
de:08212:801_Parent,08003184,Karlsruhe-Durlach,Karlsruhe-Durlach,timetable,1.0
de:08236:1794_Parent,08006440,Wilferdingen-Singen Bahnhof,Wilferdingen-Singen,timetable,0.99
de:08231:50_Parent,08000299,Pforzheim Hauptbahnhof,Pforzheim Hbf,timetable,0.995
de:08236:3090_Parent,08000339,Mühlacker Bahnhof,Mühlacker,timetable,1.0
de:08118:5879_Parent,08006053,Vaihingen (E),Vaihingen (Enz),timetable,1.0
de:08136:2007,08001751,"Ellwangen, Bahnhof",Ellwangen,timetable,1.0
de:08136:3077_Parent,08000329,"GD, Bahnhof",Schwäbisch Gmünd,timetable,1.0
de:08119:7703_Parent,08005424,Schorndorf,Schorndorf,timetable,1.0
de:08335:6554_Parent,08003400,Konstanz Bahnhof,Konstanz,timetable,1.0
de:08237:1050_Parent,08000110,Freudenstadt Hauptbahnhof,Freudenstadt Hbf,timetable,1.0
de:08237:3801_Parent,08000501,Alpirsbach Bahnhof,Alpirsbach,timetable,1.0
de:08325:6698,08005347,Schiltach Mitte,Schiltach Mitte,timetable,1.0
de:08325:6585_Parent,08005350,Schiltach,Schiltach,timetable,1.0
de:08317:18030,08002533,Halbmeil Bahnhof,Halbmeil,timetable,1.0
de:08317:18010,08006544,Wolfach,Wolfach,timetable,1.0
de:08317:18620_Parent,08000333,Hausach,Hausach,timetable,1.0
de:08317:18520_Parent,08002621,Haslach,Haslach,timetable,1.0
de:08317:18420_Parent,08005688,Steinach,Steinach (Baden),timetable,1.0
de:08317:11011_Parent,08000942,Biberach,Biberach (Baden),timetable,1.0
de:08317:15810,08002235,Gengenbach,Gengenbach,timetable,1.0
de:08317:14517,08004639,Offenburg Kreisschulzentrum,Offenburg Kreisschulzentrum,timetable,1.0
de:08317:14506_Parent,08000290,Offenburg Bahnhof,Offenburg,timetable,1.0
de:08237:9602,08003758,Loßburg-Rodt Bahnhof,Loßburg-Rodt,timetable,1.0
de:08325:6598_Parent,08005335,Schenkenzell,Schenkenzell,timetable,1.0
de:08326:6591_Parent,08005902,Triberg Bahnhof,Triberg,timetable,1.0
de:08326:6597_Parent,08005644,St. Georgen Bahnhof,St. Georgen (Schwarzw),timetable,1.0
de:08326:6592_Parent,08000366,Villingen Bahnhof/ZOB,Villingen (Schwarzw),timetable,1.0
de:08317:18820_Parent,08003001,Hornberg (Schwarzw),Hornberg,timetable,1.0
de:08326:6537_Parent,08000077,Donaueschingen Bahnhof,Donaueschingen,timetable,1.0
de:08327:1242_Parent,08000182,Immendingen Bahnhof,Immendingen,timetable,1.0
de:08335:6551_Parent,08001790,Engen,Engen,timetable,1.0
de:08335:6564_Parent,08006321,Welschingen-Neuhausen Bahnhof,Welschingen-Neuhausen,timetable,1.0
de:08335:6559,08004107,Mühlhausen (bei Engen) Bahnhof,Mühlhausen (b Engen),timetable,1.0
de:08335:6588_Parent,08000073,Singen (Htw) Bahnhof,Singen (Hohentwiel),timetable,1.0
de:08335:2409_Parent,08079616,Singen-Industriegebiet Bahnhof,Singen Industriegebiet,timetable,1.0
de:08335:6550,08001059,Böhringen-Rickelhausen Bahnhof,Böhringen-Rickelshausen,timetable,1.0
de:08335:6560_Parent,08000880,Radolfzell Bahnhof,Radolfzell,timetable,1.0
de:08335:6549_Parent,08000496,Allensbach Bahnhof,Allensbach,timetable,1.0
de:08335:6561_Parent,08004997,Reichenau (Baden) Bahnhof,Reichenau (Baden),timetable,1.0
de:08335:6556,08003416,Konstanz-Wollmatingen Bahnhof,Konstanz-Wollmatingen,timetable,1.0
de:08335:20878_Parent,08003404,Konstanz-Fürstenberg Bahnhof,Konstanz Fürstenberg,timetable,1.0
de:08335:6555_Parent,08003401,Konstanz-Petershausen Bahnhof,Konstanz-Petershausen,timetable,1.0
de:08327:1190_Parent,08002214,Geisingen Bahnhof,Geisingen,timetable,1.0
de:08335:2390_Parent,08005560,Singen-Landesgartenschau Bf,Singen Landesgartenschau,timetable,1.0
de:08317:14120_Parent,08000596,Appenweier,Appenweier,timetable,1.0
de:08317:13554,08005037,Renchen,Renchen,timetable,1.0
de:08317:33013_Parent,08000412,Achern,Achern,timetable,1.0
de:08216:32227_Parent,08001252,Bühl (Baden),Bühl (Baden),timetable,1.0
de:08211:1847_Parent,08000774,Baden-Baden,Baden-Baden,timetable,1.0
de:08216:1844_Parent,08000306,Rastatt,Rastatt,timetable,1.0
de:08216:1843,08004178,Muggensturm,Muggensturm,timetable,1.0
de:08215:8306_Parent,08003832,Malsch (Kr Karlsruhe),Malsch,timetable,1.0
de:08215:1841,08001198,Bruchhausen (b. Ettlingen),Bruchhausen (b Ettlingen),timetable,1.0
de:08215:1840_Parent,08001926,Ettlingen West,Ettlingen West,timetable,0.924
de:08335:6553_Parent,08002683,Hegne Bahnhof,Hegne,timetable,1.0
de:08335:6558_Parent,08003872,Markelfingen Bahnhof,Markelfingen,timetable,1.0
de:08421:1551,08005954,Ulm-Donautal,Ulm-Donautal,timetable,1.0
de:08425:3601_Parent,08001820,Erbach Bahnhof,Erbach (Württ),timetable,1.0
de:08426:6321_Parent,08003592,Laupheim Westbahnhof,Laupheim West,timetable,1.0
de:08426:6536_Parent,08005334,Schemmerberg Bahnhof,Schemmerberg,timetable,1.0
de:08426:6650_Parent,08006212,Warthausen Bahnhof,Warthausen,timetable,1.0
de:08426:6170_Parent,08000943,Biberach ZOB/Bahnhof,Biberach (Riß),timetable,1.0
de:08426:6785,08000944,Biberach Süd,Biberach Süd,timetable,1.0
de:08337:6568_Parent,08001865,Erzingen (Baden) Bahnhof,Erzingen (Baden),timetable,1.0
de:08335:6552_Parent,08002337,Gottmadingen Bahnhof,Gottmadingen,timetable,1.0
de:08435:4788_Parent,08005942,Bahnhof Überlingen,Überlingen,timetable,1.0
de:08435:4580_Parent,08004029,"Salem, Bahnhof",Salem,timetable,1.0
de:08435:44002_Parent,08000112,Friedrichshafen Stadtbahnhof,Friedrichshafen Stadt,timetable,0.99
de:08335:6722_Parent,08000965,Bietingen Bahnhof,Bietingen,timetable,1.0
de:08335:6557_Parent,08003764,Ludwigshafen(Bodensee) Bahnhof,Ludwigshafen (Bodensee),timetable,1.0
de:08435:4594_Parent,08004595,Uhldingen-Mühlhofen Bahnhof,Uhldingen-Mühlhofen,timetable,1.0
de:08435:14623,08000909,Bermatingen-Ahausen Bahnhof,Bermatingen-Ahausen,timetable,1.0
de:08435:4646_Parent,08003871,Markdorf Bahnhof,Markdorf (Baden),timetable,1.0
de:08435:44001_Parent,08002110,Friedrichshafen Hafenbahnhof,Friedrichshafen Hafen,timetable,1.0
